('Net Income', '125,216,000', '101,832,000', '88,136,000', '72,361,000', '72,738,000')
         2927509 function calls (2896612 primitive calls) in 38.077 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 ssl.py:504(set_alpn_protocols)
       69    0.000    0.000    0.000    0.000 status_codes.py:122(<genexpr>)
        7    0.000    0.000    0.000    0.000 _page.py:1496(_on_close)
        7    0.000    0.000    0.000    0.000 sessions.py:76(merge_setting)
        8    0.000    0.000    0.000    0.000 typing.py:1871(__instancecheck__)
        1    0.000    0.000    0.000    0.000 client.py:885(__init__)
        1    0.000    0.000    0.001    0.001 message.py:1(<module>)
        2    0.000    0.000    0.000    0.000 typing.py:2186(get_type_hints)
        1    0.000    0.000    0.000    0.000 utils.py:951(default_headers)
        2    0.000    0.000    0.000    0.000 response.py:1007(_raw_read)
       77    0.000    0.000    0.000    0.000 unix_events.py:499(is_reading)
        1    0.000    0.000    0.000    0.000 _frame.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1569(_IPv4Constants)
        1    0.000    0.000    0.000    0.000 selector_events.py:59(__init__)
      113    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
       54    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        1    0.000    0.000    0.000    0.000 _browser.py:60(Browser)
        4    0.000    0.000    0.000    0.000 parser.py:97(reset)
       12    0.000    0.000    0.000    0.000 cookiejar.py:691(reach)
        7    0.000    0.000    0.000    0.000 utils.py:376(to_key_val_list)
        8    0.000    0.000    0.000    0.000 contextlib.py:104(__init__)
        1    0.000    0.000    0.000    0.000 socket.py:596(socketpair)
        1    0.000    0.000    0.000    0.000 contextlib.py:567(__exit__)
        1    0.000    0.000    0.000    0.000 _impl_to_api_mapping.py:33(ImplToApiMapping)
        1    0.000    0.000    0.001    0.001 _set_input_files_helpers.py:1(<module>)
        6    0.000    0.000    0.000    0.000 _frame.py:128(_on_frame_navigated)
        1    0.000    0.000    0.000    0.000 base_events.py:411(__init__)
        2    0.000    0.000    0.000    0.000 client.py:266(__init__)
        2    0.000    0.000    0.072    0.036 _browser.py:129(new_context)
        1    0.000    0.000    0.000    0.000 status_codes.py:1(<module>)
       48    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
       62    0.000    0.000    0.000    0.000 {method 'done' of '_asyncio.Task' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _socket.socketpair}
        1    0.000    0.000    0.000    0.000 _html5lib.py:1(<module>)
       26    0.000    0.000    0.000    0.000 element.py:664(_last_descendant)
        1    0.000    0.000    0.000    0.000 {method 'bind' of '_socket.socket' objects}
        1    0.000    0.000    0.115    0.115 ssl_.py:363(ssl_wrap_socket)
        1    0.000    0.000    0.000    0.000 _lxml.py:79(LXMLTreeBuilderForXML)
        1    0.000    0.000    0.001    0.001 __meta__.py:1(<module>)
       52    0.000    0.000    0.000    0.000 {method 'remove_done_callback' of '_asyncio.Future' objects}
        1    0.000    0.000    0.000    0.000 _browser_type.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        2    0.000    0.000    0.015    0.007 _transport.py:104(connect)
        2    0.000    0.000    0.000    0.000 response.py:40(assert_header_parsing)
        1    0.000    0.000    0.000    0.000 _network.py:338(Route)
        2    0.000    0.000    0.128    0.064 client.py:250(parse_headers)
        1    0.000    0.000    0.000    0.000 _generated.py:683(Route)
        4    0.000    0.000    0.000    0.000 parser.py:87(__init__)
        2    0.000    0.000    0.000    0.000 poolmanager.py:319(connection_from_context)
        9    0.000    0.000    0.000    0.000 typing.py:1841(__init__)
        3    0.000    0.000    0.000    0.000 {built-in method _csv.register_dialect}
      116    0.000    0.000    0.000    0.000 __init__.py:680(<genexpr>)
        5    0.000    0.000    0.000    0.000 _frame.py:303(_timeout)
       16    0.000    0.000    0.000    0.000 css_parser.py:459(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method posix.pidfd_open}
        1    0.000    0.000    0.014    0.014 unix_events.py:811(_start)
       42    0.000    0.000    0.000    0.000 message.py:511(set_raw)
        6    0.000    0.000    0.000    0.000 typing.py:1166(__mro_entries__)
       32    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 csv.py:1(<module>)
        2    0.000    0.000    0.000    0.000 socket.py:770(close)
       28    0.000    0.000    0.000    0.000 pathlib.py:437(__str__)
        1    0.000    0.000    0.000    0.000 ssltransport.py:22(SSLTransport)
        1    0.000    0.000    0.000    0.000 probe.py:1(<module>)
        1    0.000    0.000    0.000    0.000 response.py:451(BaseHTTPResponse)
        3    0.000    0.000    0.000    0.000 tasks.py:767(_done_callback)
        1    0.000    0.000    0.058    0.058 _greenlets.py:1(<module>)
        1    0.000    0.000    0.002    0.002 fields.py:1(<module>)
        2    0.000    0.000    0.000    0.000 pathlib.py:731(parent)
        2    0.000    0.000    0.000    0.000 weakref.py:104(__init__)
        1    0.000    0.000    0.000    0.000 _generated.py:6710(Worker)
        1    0.000    0.000    0.000    0.000 unix_events.py:951(_do_wait)
       12    0.000    0.000    0.000    0.000 threading.py:124(RLock)
        5    0.000    0.000    0.000    0.000 _element_handle.py:55(__init__)
        1    0.000    0.000    0.000    0.000 _network.py:129(Request)
        4    0.000    0.000    0.000    0.000 typing.py:1439(__init__)
        9    0.000    0.000    0.000    0.000 cookiejar.py:983(set_ok_verifiability)
        1    0.000    0.000    0.000    0.000 _page.py:345(_on_close)
       23    0.000    0.000    0.000    0.000 __init__.py:243(_releaseLock)
        2    0.000    0.000    0.000    0.000 subprocess.py:188(communicate)
        1    0.000    0.000    0.000    0.000 iso8859_3.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _meta.py:1(<module>)
        7    0.000    0.000    0.000    0.000 _page.py:1489(<lambda>)
        1    0.000    0.000    0.001    0.001 pretty.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _connection.py:327(cleanup)
        1    0.000    0.000    0.000    0.000 css_parser.py:681(parse_pseudo_nth)
        1    0.000    0.000    0.000    0.000 _playwright.py:31(__init__)
        2    0.000    0.000    0.000    0.000 adapters.py:455(get_connection_with_tls_context)
        1    0.000    0.000    0.000    0.000 request.py:313(Request)
        6    0.000    0.000    0.000    0.000 cookiejar.py:81(_timegm)
       34    0.000    0.000    0.000    0.000 ipaddress.py:1885(_split_scope_id)
        1    0.000    0.000    0.001    0.001 _console_message.py:27(ConsoleMessage)
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x7f172919bf60}
        1    0.000    0.000    0.009    0.009 big5.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cookies.py:245(Morsel)
        2    0.000    0.000    0.000    0.000 element.py:1207(find_parents)
        1    0.000    0.000    0.001    0.001 scanner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1272(_cookies_for_domain)
        1    0.000    0.000    0.002    0.002 _browser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 uuid.py:85(UUID)
        3    0.000    0.000    0.000    0.000 client.py:435(close)
        1    0.000    0.000    0.000    0.000 runners.py:1(<module>)
       22    0.000    0.000    0.000    0.000 typing.py:295(_check_generic)
        2    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        1    0.000    0.000    0.000    0.000 _locator.py:763(FrameLocator)
        7    0.000    0.000    0.000    0.000 _parser.py:893(_parse_flags)
       32    0.000    0.000    0.000    0.000 typing.py:1557(<genexpr>)
       13    0.000    0.000    0.000    0.000 connection.py:459(<genexpr>)
        3    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
       13    0.000    0.000    0.000    0.000 enum.py:986(_find_data_repr_)
        1    0.000    0.000    0.027    0.027 feedparser.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _transport.py:1(<module>)
        1    0.000    0.000    0.001    0.001 string.py:69(__init_subclass__)
       13    0.000    0.000    0.000    0.000 dammit.py:1371(numeric_character_reference)
        1    0.000    0.000    0.000    0.000 timeouts.py:26(Timeout)
        1    0.000    0.000    0.001    0.001 iso2022_jp.py:1(<module>)
       24    0.000    0.000    0.000    0.000 threading.py:394(notify)
       41    0.000    0.000    0.000    0.000 _map.py:21(__init__)
        1    0.000    0.000    0.000    0.000 base_tasks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:40(connection_made)
        1    0.000    0.000    0.010    0.010 bz2.py:1(<module>)
        7    0.000    0.000    0.000    0.000 timeout.py:109(__init__)
       50    0.000    0.000    0.000    0.000 pathlib.py:273(__len__)
        3    0.000    0.000    0.000    0.000 idna.py:155(encode)
       48    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        3    0.000    0.000    0.000    0.000 _collections.py:82(__init__)
        1    0.000    0.000    0.026    0.026 _policybase.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _fetch.py:102(APIRequestContext)
        2    0.000    0.000    0.000    0.000 client.py:1047(send)
       10    0.000    0.000    0.000    0.000 socket.py:100(_intenum_converter)
        1    0.000    0.000    0.000    0.000 _generated.py:430(Response)
        3    0.000    0.000    0.000    0.000 __init__.py:98(register)
        1    0.000    0.000    0.000    0.000 ssl.py:542(minimum_version)
        2    0.000    0.000    0.000    0.000 request.py:197(body_to_chunks)
        3    0.000    0.000    0.000    0.000 typing_extensions.py:814(runtime_checkable)
        1    0.000    0.000    0.000    0.000 _network.py:801(Response)
        2    0.000    0.000    0.304    0.152 connectionpool.py:1098(_validate_conn)
       16    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 _connection.py:261(Connection)
        4    0.000    0.000    0.018    0.004 ssl.py:399(__new__)
        5    0.000    0.000    0.000    0.000 inspect.py:2712(__init__)
        1    0.000    0.000    0.000    0.000 socks.py:1(<module>)
        2    0.000    0.000    0.000    0.000 poolmanager.py:290(connection_from_host)
       43    0.000    0.000    0.000    0.000 structures.py:71(<genexpr>)
        1    0.000    0.000    0.082    0.082 ssl.py:1313(do_handshake)
        2    0.000    0.000    0.000    0.000 functools.py:818(dispatch)
        2    0.000    0.000    0.000    0.000 connection.py:390(putrequest)
        2    0.000    0.000    0.000    0.000 _browser_context.py:184(<lambda>)
        8    0.000    0.000    0.000    0.000 formatter.py:79(__init__)
        1    0.000    0.000    0.000    0.000 _generated.py:7147(ConsoleMessage)
        8    0.000    0.000    0.000    0.000 _weakrefset.py:63(__iter__)
        1    0.000    0.000    0.000    0.000 _object_factory.py:1(<module>)
        2    0.000    0.000    0.000    0.000 functools.py:188(total_ordering)
        2    0.000    0.000    0.000    0.000 __init__.py:815(register_treebuilders_from)
        2    0.000    0.000    0.000    0.000 selectors.py:588(_can_use)
        2    0.000    0.000    0.000    0.000 response.py:836(_init_length)
       19    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:997(exec_module)
        2    0.000    0.000    0.000    0.000 _browser_context.py:742(_on_response)
        1    0.000    0.000    0.000    0.000 base_subprocess.py:1(<module>)
        1    0.000    0.000    0.000    0.000 idnadata.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _adapters.py:19(Message)
        5    0.000    0.000    0.000    0.000 warnings.py:182(_add_filter)
        1    0.000    0.000    0.000    0.000 models.py:730(Response)
        2    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
       25    0.000    0.000    0.000    0.000 threading.py:299(__enter__)
        1    0.000    0.000    0.000    0.000 __init__.py:60(Sectioned)
        1    0.000    0.000    0.000    0.000 koi8_u.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _meta.py:8(PackageMetadata)
        1    0.000    0.000    0.077    0.077 css.py:1(<module>)
        4    0.000    0.000    0.000    0.000 utils.py:885(select_proxy)
        1    0.000    0.000    0.000    0.000 subprocess.py:1688(_get_handles)
        1    0.000    0.000    0.000    0.000 textwrap.py:419(dedent)
        2    0.000    0.000    0.000    0.000 cookies.py:153(get_cookie_header)
        2    0.000    0.000    0.000    0.000 subprocess.py:74(pipe_connection_lost)
        2    0.000    0.000    0.000    0.000 poolmanager.py:344(connection_from_pool_key)
        7    0.000    0.000    0.000    0.000 structures.py:70(__iter__)
       18    0.000    0.000    0.000    0.000 enum.py:828(__members__)
        1    0.000    0.000    0.000    0.000 base_futures.py:1(<module>)
        1    0.000    0.000    0.001    0.001 string.py:1(<module>)
        1    0.000    0.000    0.001    0.001 big5hkscs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1611(_BaseV6)
       52    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 inspect.py:2998(__init__)
        1    0.000    0.000    0.001    0.001 locks.py:1(<module>)
        1    0.000    0.000    1.538    1.538 sessions.py:655(get)
      110    0.000    0.000    0.000    0.000 ipaddress.py:574(__int__)
        1    0.000    0.000    0.000    0.000 tempfile.py:824(SpooledTemporaryFile)
       17    0.000    0.000    0.000    0.000 __init__.py:208(_checkLevel)
        1    0.000    0.000    0.084    0.084 ssl.py:449(wrap_socket)
        1    0.000    0.000    0.001    0.001 idna.py:1(<module>)
        6    0.000    0.000    0.000    0.000 element.py:90(__getattr__)
